ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
20182,"Polyangium sp.",,"sand with plant residues",Spain,Europe,#Host,#Plants,
20182,,,,,,#Environmental,#Terrestrial,#Sandy
20185,"Polyangium sp.",,"sandy soil",Namibia,Africa,#Environmental,#Terrestrial,#Soil
20185,,,,,,#Environmental,#Terrestrial,#Sandy
20216,"Polyangium sp.",,"sandy soil","South Africa",Africa,#Environmental,#Terrestrial,#Soil
20216,,,,,,#Environmental,#Terrestrial,#Sandy
20324,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
20324,,,,,,#Environmental,#Terrestrial,#Soil
20367,"Polyangium sp.",,"soil with plant residues and faeces of rabbit",USA,"North America","#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
20367,,,,,,#Host,#Plants,
20367,,,,,,#Host,#Mammals,"#Leporidae (Rabbit/Hare)"
20367,,,,,,#Environmental,#Terrestrial,#Soil
20523,"Polyangium sp.",,"sandy soil",Ceylon,Asia,#Environmental,#Terrestrial,#Soil
20523,,,,,,#Environmental,#Terrestrial,#Sandy
20533,"Polyangium sp.",,"soil from river bank",USA,"North America",#Environmental,#Terrestrial,#Soil
20533,,,,,,#Environmental,#Aquatic,"#River (Creek)"
20648,"Polyangium sp.",,"soil with plant residues",Turkey,Asia,#Host,#Plants,
20648,,,,,,#Environmental,#Terrestrial,#Soil
20649,"Polyangium sp.",,"soil with plant residues",Turkey,Asia,#Host,#Plants,
20649,,,,,,#Environmental,#Terrestrial,#Soil
20650,"Polyangium sp.",,"soil with plant residues",Turkey,Asia,#Host,#Plants,
20650,,,,,,#Environmental,#Terrestrial,#Soil
20651,"Polyangium sp.",,"soil with plant residues",Germany,Europe,#Host,#Plants,
20651,,,,,,#Environmental,#Terrestrial,#Soil
20652,"Polyangium sp.",,"soil with plant residues",Austria,Europe,#Host,#Plants,
20652,,,,,,#Environmental,#Terrestrial,#Soil
20653,"Polyangium sp.",,"soil with plant residues",Nigeria,Africa,#Host,#Plants,
20653,,,,,,#Environmental,#Terrestrial,#Soil
20654,"Polyangium sp.",,"Soil with plant residues beneath <I>Acacia</I> tree",Nigeria,Africa,#Host,#Plants,#Tree
20654,,,,,,#Environmental,#Terrestrial,#Soil
20655,"Polyangium sp.",,"soil with plant residues from river bank",Iraq,Asia,#Host,#Plants,
20655,,,,,,#Environmental,#Terrestrial,#Soil
20655,,,,,,#Environmental,#Aquatic,"#River (Creek)"
20678,"Polyangium sp.",,"lateritic soil with plant residues beneath banana tree",Brazil,"Middle and South America",#Host,#Plants,#Tree
20678,,,,,,#Environmental,#Terrestrial,#Soil
20678,,,,,,#Environmental,#Terrestrial,#Geologic
20716,"Polyangium sp.",,"soil with plant residues",Brazil,"Middle and South America",#Host,#Plants,
20716,,,,,,#Environmental,#Terrestrial,#Soil
20718,"Polyangium sp.",,soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
20792,"Polyangium sp.",,"sand with shells and plant residues",Greece,Europe,#Host,#Plants,
20792,,,,,,#Environmental,#Terrestrial,#Sandy
20858,"Polyangium sp.",,"soil with plant residues",Cuba,"Middle and South America",#Host,#Plants,
20858,,,,,,#Environmental,#Terrestrial,#Soil
20934,"Polyangium sp.",,"soil with plant residues from rice field",Japan,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
20934,,,,,,#Environmental,#Terrestrial,#Soil
20934,,,,,,#Engineered,#Agriculture,#Field
20953,"Polyangium sp.",,"sand with plant residues",Spain,Europe,#Host,#Plants,
20953,,,,,,#Environmental,#Terrestrial,#Sandy
21045,"Polyangium sp.",,"soil with plant residues, heated to 100°C for 2 hours",USA,"North America",#Host,#Plants,
21045,,,,,,#Environmental,#Terrestrial,#Soil
21066,"Polyangium sp.",,"soil with plant residues",Germany,Europe,#Host,#Plants,
21066,,,,,,#Environmental,#Terrestrial,#Soil
21068,"Polyangium sp.",,"soil with plant residues",Germany,Europe,#Host,#Plants,
21068,,,,,,#Environmental,#Terrestrial,#Soil
21179,"Polyangium sp.",,"soil with plant residues and lime pebbles",Cuba,"Middle and South America",#Host,#Plants,
21179,,,,,,#Environmental,#Terrestrial,#Soil
21208,"Polyangium sp.",,"soil with plant residues","Costa Rica","Middle and South America",#Host,#Plants,
21208,,,,,,#Environmental,#Terrestrial,#Soil
21278,"Polyangium sp.",,"soil with rotting wood and other plant residues",India,Asia,"#Host Body Product",#Plant,#Timber
21278,,,,,,#Host,#Plants,"#Decomposing plant"
21278,,,,,,#Environmental,#Terrestrial,#Soil
21281,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
21281,,,,,,#Environmental,#Terrestrial,#Soil
21285,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
21285,,,,,,#Environmental,#Terrestrial,#Soil
21288,"Polyangium sp.",,"soil with plant residues and wood",India,Asia,"#Host Body Product",#Plant,#Timber
21288,,,,,,#Host,#Plants,
21288,,,,,,#Environmental,#Terrestrial,#Soil
21291,"Polyangium sp.",,"soil with plant residues and wood",India,Asia,"#Host Body Product",#Plant,#Timber
21291,,,,,,#Host,#Plants,
21291,,,,,,#Environmental,#Terrestrial,#Soil
21293,"Polyangium sp.",,"soil with plant residues and wood",India,Asia,"#Host Body Product",#Plant,#Timber
21293,,,,,,#Host,#Plants,
21293,,,,,,#Environmental,#Terrestrial,#Soil
21294,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
21294,,,,,,#Environmental,#Terrestrial,#Soil
21295,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
21295,,,,,,#Environmental,#Terrestrial,#Soil
21300,"Polyangium sp.",,"soil with plant residues beneath <I>Eugenia caryophyllata</I>",Indonesia,Asia,#Host,#Plants,#Tree
21300,,,,,,#Environmental,#Terrestrial,#Soil
21370,"Polyangium sp.",,"soil with plant residues",Austria,Europe,#Host,#Plants,
21370,,,,,,#Environmental,#Terrestrial,#Soil
21390,"Polyangium sp.",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
21409,"Polyangium sp.",,"soil with plant residues",Greece,Europe,#Host,#Plants,
21409,,,,,,#Environmental,#Terrestrial,#Soil
21469,"Polyangium sp.",,"soil with plant residues","Costa Rica","Middle and South America",#Host,#Plants,
21469,,,,,,#Environmental,#Terrestrial,#Soil
21504,"Polyangium sp.",,"sandy soil with plant residues",Brazil,"Middle and South America",#Host,#Plants,
21504,,,,,,#Environmental,#Terrestrial,#Soil
21504,,,,,,#Environmental,#Terrestrial,#Sandy
21512,"Polyangium sp.",,sand,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Sandy
21515,"Polyangium sp.",,"soil with plant residues",Germany,Europe,#Host,#Plants,
21515,,,,,,#Environmental,#Terrestrial,#Soil
21552,"Polyangium sp.",,"soil with plant residues","Costa Rica","Middle and South America",#Host,#Plants,
21552,,,,,,#Environmental,#Terrestrial,#Soil
21558,"Polyangium sp.",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
21576,"Polyangium sp.",,"soil with plant residues","Dominican Republic","Middle and South America",#Host,#Plants,
21576,,,,,,#Environmental,#Terrestrial,#Soil
21578,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
21578,,,,,,#Environmental,#Terrestrial,#Soil
21793,"Polyangium sp.",,"sandy soil with plant residues",India,Asia,#Host,#Plants,
21793,,,,,,#Environmental,#Terrestrial,#Soil
21793,,,,,,#Environmental,#Terrestrial,#Sandy
22123,"Polyangium sp.",,"soil with plant residues","South Africa",Africa,#Host,#Plants,
22123,,,,,,#Environmental,#Terrestrial,#Soil
22162,"Polyangium sp.",,"soil with wood and other plant residues",India,Asia,"#Host Body Product",#Plant,#Timber
22162,,,,,,#Host,#Plants,
22162,,,,,,#Environmental,#Terrestrial,#Soil
22196,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22196,,,,,,#Environmental,#Terrestrial,#Soil
22197,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22197,,,,,,#Environmental,#Terrestrial,#Soil
22221,"Polyangium sp.",,"mud from botanical garden",China,Asia,#Environmental,#Terrestrial,"#Mud (Sludge)"
22221,,,,,,#Engineered,#Agriculture,#Garden
22236,"Polyangium sp.",,"lime with little organic material",USA,"North America",#Host,,
22236,,,,,,#Environmental,#Terrestrial,#Geologic
22270,"Polyangium sp.",,Soil,USA,"North America",#Environmental,#Terrestrial,#Soil
22274,"Polyangium sp.",,"soil with plant residues",Mexico,"Middle and South America",#Host,#Plants,
22274,,,,,,#Environmental,#Terrestrial,#Soil
22275,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
22275,,,,,,#Environmental,#Terrestrial,#Soil
22276,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
22276,,,,,,#Environmental,#Terrestrial,#Soil
22287,"Polyangium sp.",,"soil with plant residues from palm tree garden",Syria,Asia,#Host,#Plants,#Tree
22287,,,,,,#Environmental,#Terrestrial,#Soil
22287,,,,,,#Engineered,#Agriculture,#Garden
22295,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
22295,,,,,,#Environmental,#Terrestrial,#Soil
22296,"Polyangium sp.",,"soil with fruits, rotting twiggs and other plant residues",India,Asia,"#Host Body-Site",#Plant,"#Stem (Branch)"
22296,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
22296,,,,,,#Host,#Plants,
22296,,,,,,#Environmental,#Terrestrial,#Soil
22345,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22345,,,,,,#Environmental,#Terrestrial,#Soil
22349,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22349,,,,,,#Environmental,#Terrestrial,#Soil
22351,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
22351,,,,,,#Environmental,#Terrestrial,#Soil
22504,"Polyangium sp.",,soil,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
22550,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22550,,,,,,#Environmental,#Terrestrial,#Soil
22572,"Polyangium sp.",,"soil with plant residues",Malaysia,Asia,#Host,#Plants,
22572,,,,,,#Environmental,#Terrestrial,#Soil
22743,"Polyangium sp.",,"soil with plant residues",India,Asia,#Host,#Plants,
22743,,,,,,#Environmental,#Terrestrial,#Soil
22782,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22782,,,,,,#Environmental,#Terrestrial,#Soil
22796,"Polyangium sp.",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22796,,,,,,#Environmental,#Terrestrial,#Soil
22797,"Polyangium sp.",,"soil with rotting wood and other plant material",India,Asia,"#Host Body Product",#Plant,#Timber
22797,,,,,,#Host,#Plants,"#Decomposing plant"
22797,,,,,,#Environmental,#Terrestrial,#Soil
158052,"Polyangium sp.","DSM 53766",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
158053,"Polyangium sp.","DSM 53767","soil with plant residues",Spain,Europe,#Host,#Plants,
158053,,,,,,#Environmental,#Terrestrial,#Soil
158054,"Polyangium sp.","DSM 53775","soil with plant residues",Egypt,Africa,#Host,#Plants,
158054,,,,,,#Environmental,#Terrestrial,#Soil
158055,"Polyangium sp.","DSM 53777","soil with plant residues and wood peaces",India,Asia,#Host,#Plants,
158055,,,,,,#Environmental,#Terrestrial,#Soil
12044,"Polyangium spumosum","DSM 14736","soil with decaying plant material",India,Asia,#Host,#Plants,"#Decomposing plant"
12044,,,,,,#Environmental,#Terrestrial,#Soil
12045,"Polyangium spumosum","DSM 14734, JCM 12638","Soil with plant residues###soil with decaying plant material",Germany,Europe,#Host,#Plants,"#Decomposing plant"
12045,,,,,,#Environmental,#Terrestrial,#Soil
12045,,,,,,#Host,#Plants,"#Decomposing plant"
12045,,,,,,#Environmental,#Terrestrial,#Soil
12046,"Polyangium spumosum","DSM 14735","soil with decaying plant material",India,Asia,#Host,#Plants,"#Decomposing plant"
12046,,,,,,#Environmental,#Terrestrial,#Soil
12047,"Polyangium spumosum","DSM 53733","soil with plant residues",Nigeria,Africa,#Host,#Plants,
12047,,,,,,#Environmental,#Terrestrial,#Soil
12048,"Polyangium spumosum","DSM 53734","soil with plant residues","Taiwan, Province of China",Asia,#Host,#Plants,
12048,,,,,,#Environmental,#Terrestrial,#Soil
12049,"Polyangium spumosum","DSM 53735","soil with plant residues",Egypt,Africa,#Host,#Plants,
12049,,,,,,#Environmental,#Terrestrial,#Soil
12050,"Polyangium spumosum","DSM 53736","soil with plant residues",India,Asia,#Host,#Plants,
12050,,,,,,#Environmental,#Terrestrial,#Soil
12051,"Polyangium spumosum","DSM 53737","soil with plant residues from botanical garden",India,Asia,#Host,#Plants,
12051,,,,,,#Environmental,#Terrestrial,#Soil
12051,,,,,,#Engineered,#Agriculture,#Garden
12052,"Polyangium spumosum","DSM 53738","soil with plant residues",Egypt,Africa,#Host,#Plants,
12052,,,,,,#Environmental,#Terrestrial,#Soil
12053,"Polyangium spumosum","DSM 53739","faeces of goat, plant residues and soil",India,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
12053,,,,,,#Host,#Plants,
12053,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
12053,,,,,,#Environmental,#Terrestrial,#Soil
12054,"Polyangium spumosum","DSM 53740","soil with plant residues, heated to 100°C for 2 hours",USA,"North America",#Host,#Plants,
12054,,,,,,#Environmental,#Terrestrial,#Soil
12055,"Polyangium spumosum","DSM 53741","soil with plant residues, heated to 100°C for 2 hours",USA,"North America",#Host,#Plants,
12055,,,,,,#Environmental,#Terrestrial,#Soil
12056,"Polyangium spumosum","DSM 53742","soil with plant residues, heated to 100°C for 2 hours",USA,"North America",#Host,#Plants,
12056,,,,,,#Environmental,#Terrestrial,#Soil
133878,"Polycladomyces abyssicola","JCM 18147, CECT 8074, BCC 72032, NBRC 109429","Deep-seafloor sediment at a depth of 48 m below the seafloor off the Shimokita Peninsula of Japan in the northwestern Pacific Ocean (water depth 1,180 m)###marine sediment",,,#Environmental,#Aquatic,#Sediment
133878,,,,,,#Environmental,#Aquatic,#Marine
133878,,,,,,#Environmental,#Aquatic,#Sediment
133878,,,,,,#Environmental,#Aquatic,#Marine
140715,"Polycladomyces subterraneus","BCC 50740, NBRC 109332, KSR 13","forest soil collected from Srinagarind Dam",Thailand,Asia,#Environmental,#Terrestrial,#Soil
140715,,,,,,#Environmental,#Terrestrial,#Forest
140251,"Polycyclovorans algicola","DSM 24974, ATCC BAA-2242, KCTC 23940","marine algal culture <i>Skeletonema costatum</i>","United Kingdom",Europe,#Host,#Algae,
140251,,,,,,#Environmental,#Aquatic,#Marine
132959,"Polymorphobacter fuscus","DSM 105347, CGMCC 1.12714, JCM 19740","Permafrost soil of Kunlun Mountains Gap###permafrost soil",China,Asia,#Environmental,#Terrestrial,#Soil
132959,,,,,,#Environmental,#Terrestrial,#Permafrost
132959,,,,,,#Environmental,#Terrestrial,#Soil
132959,,,,,,#Environmental,#Terrestrial,#Permafrost
133374,"Polymorphobacter glacialis","CGMCC 1.15519, KCTC 52396","ice core in Muztagh Glacier",China,Asia,#Environmental,#Terrestrial,"#Core sample"
133374,,,,,,#Environmental,#Aquatic,#Ice
133374,,,,,,#Environmental,#Terrestrial,#Glacier
132170,"Polymorphobacter multimanifer","DSM 102189, ATCC BAA-2413, JCM 18140","Crack of white rock in the Skallen region of Antarctica###crack of white rock",Antarctica,"Australia and Oceania",#Environmental,#Terrestrial,#Geologic
132170,,,,,,#Environmental,#Terrestrial,#Geologic
8025,"Polymorphospora rubra","DSM 44947, NBRC 101157, JCM 14904, CGMCC 4.5572","Soil surrounding mangrove roots at the mouth of the River Shiira###soil around roots of Buruguiera gymnorrhiza",Japan,Asia,"#Host Body-Site",#Plant,"#Root (Rhizome)"
8025,,,,,,#Host,#Plants,#Tree
8025,,,,,,#Environmental,#Terrestrial,#Soil
8025,,,,,,"#Host Body-Site",#Plant,"#Root (Rhizome)"
8025,,,,,,#Host,#Plants,#Tree
8025,,,,,,#Environmental,#Terrestrial,#Soil
2079,"Polynucleobacter acidiphobus","DSM 21994, CIP 110079","Environment, Freshwater, rock pool###freshwater from a rock pool",France,Europe,#Environmental,#Terrestrial,#Geologic
2079,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2079,,,,,,#Environmental,#Aquatic,#Freshwater
2079,,,,,,#Environmental,#Terrestrial,#Geologic
2079,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2079,,,,,,#Environmental,#Aquatic,#Freshwater
158281,"Polynucleobacter aenigmaticus","DSM 24006, LMG 29706","anoxic water sample from the monimolimnion in a depth of 35 m###permanently anoxic water layer of a meromictic lake (monimolimnion)",Austria,Europe,#Environmental,#Aquatic,"#Lake (large)"
158281,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2068,"Polynucleobacter asymbioticus","DSM 18221, CIP 109841","Environment, Freshwater pond###a small acidic freshwater pond located in the Austrian Alps at an altitude of 1300 m###acidic freshwater pond",Austria,Europe,#Environmental,#Aquatic,"#Pond (small)"
2068,,,,,,#Environmental,#Aquatic,#Freshwater
2068,,,,,,#Condition,#Acidic,
2068,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2068,,,,,,#Environmental,#Aquatic,#Freshwater
2068,,,,,,#Condition,#Acidic,
2068,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2068,,,,,,#Environmental,#Aquatic,#Freshwater
2068,,,,,,#Condition,#Acidic,
158405,"Polynucleobacter campilacus","DSM 24007, LMG 29705","watersample from the water columns of freshwater systems###freshwater",Germany,Europe,#Environmental,#Aquatic,#Freshwater
158405,,,,,,#Environmental,#Aquatic,#Freshwater
2073,"Polynucleobacter cosmopolitanus","DSM 21487",water,China,Asia,#Environmental,#Aquatic,
2074,"Polynucleobacter cosmopolitanus","DSM 21488","lake water","New Zealand","Australia and Oceania",#Environmental,#Aquatic,"#Lake (large)"
2075,"Polynucleobacter cosmopolitanus","DSM 21489","lake water","New Zealand","Australia and Oceania",#Environmental,#Aquatic,"#Lake (large)"
2076,"Polynucleobacter cosmopolitanus","DSM 21490, CIP 109840, LMG 25212","Environment, Water, lake###water column (pelagic zone)###lake water",Austria,Europe,#Environmental,#Aquatic,"#Lake (large)"
2076,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2076,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2077,"Polynucleobacter cosmopolitanus","DSM 21491",water,Austria,Europe,#Environmental,#Aquatic,
2078,"Polynucleobacter cosmopolitanus","DSM 21494",water,France,Europe,#Environmental,#Aquatic,
2081,"Polynucleobacter difficilis","DSM 22349, CIP 110078","Environment, Freshwater###freshwater taken from a depth of 60 m close to the bottom of a eutrophic lake",Armenia,Asia,#Environmental,#Aquatic,"#Lake (large)"
2081,,,,,,#Environmental,#Aquatic,#Freshwater
2081,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2081,,,,,,#Environmental,#Aquatic,#Freshwater
2071,"Polynucleobacter duraquae","DSM 21495, CIP 110977","Environment, Freshwater from pelagic zone of Mondsee lake###Alkaline Lake Mondsee###water of freshwater lake",Austria,Europe,#Environmental,#Aquatic,"#Lake (large)"
2071,,,,,,#Condition,#Alkaline,
2071,,,,,,#Environmental,#Aquatic,#Freshwater
2071,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2071,,,,,,#Condition,#Alkaline,
2071,,,,,,#Environmental,#Aquatic,#Freshwater
2071,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2071,,,,,,#Condition,#Alkaline,
2071,,,,,,#Environmental,#Aquatic,#Freshwater
158406,"Polynucleobacter hirudinilacicola","DSM 23911, LMG 30144","watersamples from the water columns of freshwater systems###freshwater",Austria,Europe,#Environmental,#Aquatic,#Freshwater
158406,,,,,,#Environmental,#Aquatic,#Freshwater
158668,"Polynucleobacter meluiroseus","DSM 103591, CIP 111329","Environment, Water, freshwater lake###water sample at circa 0.2 m depth",France,Europe,#Environmental,#Aquatic,
158668,,,,,,#Environmental,#Aquatic,
158448,"Polynucleobacter paneuropaeus","DSM 103425","freshwater lake",Germany,Europe,#Environmental,#Aquatic,"#Lake (large)"
158448,,,,,,#Environmental,#Aquatic,#Freshwater
158449,"Polynucleobacter paneuropaeus","DSM 103454, CIP 111323","Environment, Freshwater, pond###freshwater sample (Altitude 45m; pH 5.5-5.9; Cond. 15.4-28.8 µS cm-1)###freshwater lake",Norway,Europe,#Environmental,#Aquatic,"#Lake (large)"
158449,,,,,,#Environmental,#Aquatic,#Freshwater
158449,,,,,,#Environmental,#Aquatic,"#Lake (large)"
158449,,,,,,#Environmental,#Aquatic,#Freshwater
158449,,,,,,#Environmental,#Aquatic,"#Lake (large)"
158449,,,,,,#Environmental,#Aquatic,#Freshwater
158450,"Polynucleobacter paneuropaeus","DSM 103490",freshwater,"Czech Republic",Europe,#Environmental,#Aquatic,#Freshwater
158451,"Polynucleobacter paneuropaeus","DSM 103504","freshwater lake",France,Europe,#Environmental,#Aquatic,"#Lake (large)"
158451,,,,,,#Environmental,#Aquatic,#Freshwater
2080,"Polynucleobacter rarus","DSM 21648, CIP 109928","Environment, Freshwater lake###water from the pelagic zone of an acidic lake","United States of America###USA","North America",#Condition,#Acidic,
2080,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2080,,,,,,#Condition,#Acidic,
2080,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2069,"Polynucleobacter sinensis","DSM 21492, CIP 110978","Pond in Hugin park###a slightly alkaline, artificial pond###water from a slightly alkaline, artificial pond",China,Asia,#Environmental,#Aquatic,"#Pond (small)"
2069,,,,,,#Condition,#Alkaline,
2069,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2069,,,,,,#Condition,#Alkaline,
2069,,,,,,#Environmental,#Aquatic,"#Pond (small)"
2069,,,,,,#Condition,#Alkaline,
140723,"Polynucleobacter sphagniphilus","CIP 111099, DSM 24018","Environment, Freshwater from pond in ombrotrophic bag###freshwater, pond in ombrotrophic bog ecosystem###small acidic freshwater bog pond located at the edge of the Wenger Moor",Austria,Europe,#Environmental,#Aquatic,"#Pond (small)"
140723,,,,,,#Environmental,#Aquatic,#Freshwater
140723,,,,,,#Condition,#Acidic,
140723,,,,,,#Environmental,#Aquatic,"#Pond (small)"
140723,,,,,,#Environmental,#Aquatic,#Freshwater
140723,,,,,,#Condition,#Acidic,
140723,,,,,,#Environmental,#Aquatic,"#Pond (small)"
140723,,,,,,#Environmental,#Aquatic,#Freshwater
140723,,,,,,#Condition,#Acidic,
2072,"Polynucleobacter victoriensis","DSM 21486, JCM 32005","Large tropical Lake Victoria located in East Africa###tropical lake###water",Uganda,Africa,#Environmental,#Aquatic,"#Lake (large)"
2072,,,,,,#Climate,#Hot,#Tropical
2072,,,,,,#Environmental,#Aquatic,
2072,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2072,,,,,,#Climate,#Hot,#Tropical
2072,,,,,,#Environmental,#Aquatic,
2072,,,,,,#Environmental,#Aquatic,"#Lake (large)"
2072,,,,,,#Climate,#Hot,#Tropical
2072,,,,,,#Environmental,#Aquatic,
133074,"Polynucleobacter wuianus","DSM 24008, CIP 111100","Environment, Acidic freshwater pond###acidic Pond-1 (small, shallow (max depth <1 m) natural freshwater pond)###shallow acidic freshwater pond",Austria,Europe,#Condition,#Acidic,
133074,,,,,,#Environmental,#Aquatic,"#Pond (small)"
133074,,,,,,#Environmental,#Aquatic,#Freshwater
133074,,,,,,#Condition,#Acidic,
133074,,,,,,#Environmental,#Aquatic,"#Pond (small)"
133074,,,,,,#Environmental,#Aquatic,#Freshwater
133074,,,,,,#Condition,#Acidic,
133074,,,,,,#Environmental,#Aquatic,"#Pond (small)"
133074,,,,,,#Environmental,#Aquatic,#Freshwater
2070,"Polynucleobacter yangtzensis","DSM 21493, CIP 110976","polluted river water",China,Asia,#Environmental,#Aquatic,"#River (Creek)"
2070,,,,,,#Engineered,#Contamination,
2070,,,,,,#Environmental,#Aquatic,"#River (Creek)"
2070,,,,,,#Engineered,#Contamination,
13856,"Pontibaca methylaminivorans","DSM 21219, KCTC 22497","From sea water###coastal sediment","Republic of Korea",Asia,#Environmental,#Terrestrial,#Coast
13856,,,,,,#Environmental,#Aquatic,#Sediment
13856,,,,,,#Environmental,#Terrestrial,#Coast
13856,,,,,,#Environmental,#Aquatic,#Sediment
1386,"Pontibacillus chungwhensis","DSM 16287","solar saltern soil","Republic of Korea",Asia,#Condition,#Saline,
1386,,,,,,#Environmental,#Terrestrial,#Soil
1386,,,,,,#Condition,#Saline,
1386,,,,,,#Environmental,#Terrestrial,#Soil
1389,"Pontibacillus litoralis","DSM 21186, KCTC 13237, JSM 072002","homogenates of a surface-sterilized sea anemone (Anthopleura xanthogrammica) collected from a tidal flat###surface-sterilized sea anemone <i>Anthopleura xanthogrammica</i> from tidal flat",China,Asia,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
1389,,,,,,#Environmental,#Terrestrial,"#Tidal flat"
1389,,,,,,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
1389,,,,,,#Environmental,#Terrestrial,"#Tidal flat"
1387,"Pontibacillus marinus","DSM 16465, KCTC 3917","From soil###solar saltern###solar saltern soil","Republic of Korea",Asia,#Condition,#Saline,
1387,,,,,,#Environmental,#Terrestrial,#Soil
1387,,,,,,#Condition,#Saline,
1387,,,,,,#Environmental,#Terrestrial,#Soil
1387,,,,,,#Condition,#Saline,
1387,,,,,,#Environmental,#Terrestrial,#Soil
133153,"Pontibacillus salipaludis","KCTC 33742, LMG 29102, CGMCC 1.15353","From tuticorn salr pans###sediment sample of a salt
pan",India,Asia,#Condition,#Saline,
133153,,,,,,#Environmental,#Terrestrial,#Sediment
133153,,,,,,#Condition,#Saline,
133153,,,,,,#Environmental,#Terrestrial,#Sediment
23884,"Pontibacter akesuensis","DSM 18820, CCTCC AB 206086, KCTC 12758, AKS 1","From desert soil###desert soil",China,Asia,#Condition,#Xerophilic,
23884,,,,,,#Environmental,#Terrestrial,#Soil
23884,,,,,,#Environmental,#Terrestrial,#Desert
23884,,,,,,#Condition,#Xerophilic,
23884,,,,,,#Environmental,#Terrestrial,#Soil
23884,,,,,,#Environmental,#Terrestrial,#Desert
140146,"Pontibacter amylolyticus","DSM 27987, CGMCC 1.12749, JCM 19653, MCCC 1K00278","Deep-sea sediment from a hydrothermal vent field on the south-west Indian Ridge###Deep-sea sediment of a hydrothermal vent field on the south-west Indian Ridge###deep-sea sediment of a hydrothermal vent field","Indian Ocean",,#Environmental,#Aquatic,#Sediment
140146,,,,,,#Environmental,#Aquatic,#Marine
140146,,,,,,#Environmental,#Aquatic,"#Hydrothermal vent"
140146,,,,,,#Condition,"#Thermophilic (>45°C)",
140146,,,,,,#Environmental,#Aquatic,#Sediment
140146,,,,,,#Environmental,#Aquatic,#Marine
140146,,,,,,#Environmental,#Aquatic,"#Hydrothermal vent"
140146,,,,,,#Condition,"#Thermophilic (>45°C)",
140146,,,,,,#Environmental,#Aquatic,#Sediment
140146,,,,,,#Environmental,#Aquatic,#Marine
140146,,,,,,#Environmental,#Aquatic,"#Hydrothermal vent"
140146,,,,,,#Condition,"#Thermophilic (>45°C)",
140569,"Pontibacter aurantiacus","MCC 2931, CCM 8697, KCTC 42943","soil sediment sample contaminated with hexachlorocyclohexane",India,Asia,#Environmental,#Terrestrial,#Soil
140569,,,,,,#Environmental,#Terrestrial,#Sediment
140569,,,,,,#Engineered,#Contamination,
133259,"Pontibacter aydingkolensis","CCTCC AB 2016134, JCM 31442, DSM 103222","Soil of Aydingkol Lake near the Turpan City###soil of a salt lake###soil of a salt lake named Aydingkol",China,Asia,#Condition,#Saline,
